"2|1|1_1|1|1","1|2|1_1|1|1","1|1|2_1|1|1","1|1|1_2|1|1","2|2|1_2|1|1","2|1|2_2|1|1","1|1|1_1|2|1","2|2|1_1|2|1","1|2|2_1|2|1","2|1|1_2|2|1","1|2|1_2|2|1","2|2|2_2|2|1","1|1|1_1|1|2","2|1|2_1|1|2","1|2|2_1|1|2","2|1|1_2|1|2","1|1|2_2|1|2","2|2|2_2|1|2","1|2|1_1|2|2","1|1|2_1|2|2","2|2|2_1|2|2","2|2|1_2|2|2","2|1|2_2|2|2","1|2|2_2|2|2"
0.923969113165509,0.36553535116256,1.06671720986799,2.60368652470102,0.996115934541961,0.875905961629392,0.227135867334735,0.889994356032121,0.991891458782282,0.626486006193037,0.760262245366126,1.38738612549517,2.38393001406489,1.14147077053361,1.70917807895267,0.994548074253375,1.09267840725772,1.33424075769212,0.664573905467535,1.57824788983663,0.63302448983813,1.15671363594159,1.64099528338827,1.93511445480383
3.75117647562346,0.648055721349747,1.30373755051791,0.705716362673594,1.44482086219738,0.527211719863765,1.44355553564765,1.60391578527844,0.935059170585194,1.33312307447027,1.76407765431846,0.887806772671884,1.09774200612274,2.04012789623651,2.44492296103265,1.19062129771944,0.415751004776393,0.654448744504563,1.58464691924749,1.93685891229306,1.08499026824147,1.29499674471739,1.65136149560157,1.06575314342165
0.443239127349066,1.05107097814346,0.709474231565306,0.379070156358241,0.762895967674683,1.19808020481278,0.196529846219115,3.07071751492302,0.835571611453832,0.248634201114027,2.45085702049658,1.19788699555356,1.97025821920091,0.698984301598295,2.34453854201628,0.822361683935639,1.11827010867396,0.845240632071681,1.26335969526724,0.561543965332283,0.959430086965608,1.35229546108742,0.816520496744712,1.61865307510255
0.535533650672069,1.24925430431047,1.67481049728086,0.803689761201337,0.338675178711683,1.00741634512615,3.15664577946804,0.997449631160611,1.34980208617114,0.823792493964299,1.04707268326829,0.384918641195702,0.602498769967987,0.705292844394724,0.751450447973515,1.45627862832237,0.493621122853419,1.66297346108353,0.953720347698689,0.8230594277861,0.300278423106839,0.882193214356573,0.972560625261934,1.65034891927428
0.327432904065667,0.185274452798553,1.03184079767557,1.19255581179513,1.3767673691399,1.43432444945273,0.5007631790717,1.58770192283421,1.38796998955366,0.650892861651473,1.25067485023306,0.289523688585373,1.42888721424897,1.17360854755688,0.754131230894789,1.57864508613825,1.19901877111882,0.715736041755118,1.47183378810558,1.27752908895934,1.52669008929572,1.52989188378763,0.411032095151867,2.18128315465187
2.37583978843344,2.35598212224633,0.55012632347625,0.536960678857602,0.607617991953365,1.94562775149813,0.899709455538498,1.37225095016683,0.731316276754761,0.923570078153702,0.890129097010089,0.772965980281319,1.47635959155776,1.16962695066256,0.730730567892419,1.33417749533129,0.586315578911211,1.0279373703215,2.01459444402341,0.784975104029179,0.917382490239188,1.04806319535787,1.07189118645683,0.792060913860306
1.32384277911916,0.508083977173037,0.367043361682513,1.00270879697524,1.33633699307898,0.842212192529637,1.44165034248814,0.408514074757464,0.736711850044617,0.664251070312744,2.61068943128345,0.556632277163961,0.649758882937439,0.93829937067666,0.451651209611356,0.855339316371081,0.526316251760501,0.952713716159183,0.715959397301954,1.47841238692065,1.90378983286548,0.993454478474904,0.893640393684967,0.626187736055661
0.593851496441468,2.86265248456708,0.957494882914213,1.12024201377016,0.698859434225732,0.579605179787081,0.930432109460695,1.73765952123221,1.08172672950162,1.53843946602747,0.846380210305211,0.429607341419297,1.51372275511763,0.642701053026115,0.522917272489798,1.61067542387111,1.64760505091175,0.776112466084287,0.449001586217396,0.728310248130452,0.849370551668111,1.11302313247343,0.930375907382906,0.475469613818279
1.64510867416518,1.49417701478961,1.08072273336181,1.07144876232085,1.07112312830017,1.10865066171232,0.35384953591184,2.84874603984755,1.57870509519092,0.51741560649396,0.796608262749104,0.726752737613833,1.32195272052846,0.905463650973292,0.646678014510764,1.50278227639502,1.55765684532354,1.23921575815451,0.839422573760023,0.487656344560837,0.79644473286033,0.47947695274397,0.830255245641194,1.01436888222134
0.967527402698947,0.817762537845838,0.448477141257078,0.456322957515098,2.25013910858846,0.986241768869076,0.674602769642839,0.645446018765752,1.75619153311686,1.93009875308598,0.938410678336684,1.25760903485257,0.971322408599156,2.28331677417753,1.13973996291048,1.62693252233616,0.902861785591422,0.851543019947886,0.585001881220786,1.82771442952728,0.510714645749499,0.581735725959232,1.22130901923233,0.579938652958243
